date,amount_raw,amount,currency,operation,merchant,details,bank,source_file
2025-01-08,"- 500,00 KZT",-500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_en.pdf
2025-01-08,"- 2 100,00 KZT",-2100.0,KZT,Purchases,Аэропорт 2,Аэропорт 2,Kaspi Bank,kaspi_en.pdf
2025-01-08,"- 3 900,00 KZT",-3900.0,KZT,Purchases,"ИП ""БИБИНУР""","ИП ""БИБИНУР""",Kaspi Bank,kaspi_en.pdf
2025-01-08,"- 2 398,00 KZT",-2398.0,KZT,Purchases,ИП 717 SHOP,ИП 717 SHOP,Kaspi Bank,kaspi_en.pdf
2025-01-09,"- 2 510,00 KZT",-2510.0,KZT,Purchases,DN-market,DN-market,Kaspi Bank,kaspi_en.pdf
2025-01-09,"+ 7 200,00 KZT",7200.0,KZT,Replenishment,,Томирис Р.,Kaspi Bank,kaspi_en.pdf
2025-01-09,"- 15 455,00 KZT",-15455.0,KZT,Purchases,Take eat easy,Take eat easy,Kaspi Bank,kaspi_en.pdf
2025-01-09,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,In the Kaspi Terminal,Kaspi Bank,kaspi_en.pdf
2025-01-10,"- 6 458,00 KZT",-6458.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-01-10,"+ 6 500,00 KZT",6500.0,KZT,Replenishment,,Қайсар О.,Kaspi Bank,kaspi_en.pdf
2025-01-10,"- 27 500,00 KZT",-27500.0,KZT,Purchases,MY.NU.EDU.KZ,MY.NU.EDU.KZ,Kaspi Bank,kaspi_en.pdf
2025-01-10,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Сагит И.,Kaspi Bank,kaspi_en.pdf
2025-01-11,"- 110,00 KZT",-110.0,KZT,Transfers,,Kozibek T.,Kaspi Bank,kaspi_en.pdf
2025-01-11,"- 300,00 KZT",-300.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-01-11,"- 42,00 KZT",-42.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_en.pdf
2025-01-13,"- 21 000,00 KZT",-21000.0,KZT,Transfers,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-01-13,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-01-13,"- 1 000,00 KZT",-1000.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-01-13,"+ 26 000,00 KZT",26000.0,KZT,Replenishment,,In the Kaspi Terminal,Kaspi Bank,kaspi_en.pdf
2025-01-13,"+ 4 100,00 KZT",4100.0,KZT,Replenishment,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-01-13,"- 8 107,00 KZT",-8107.0,KZT,Purchases,Семейное кафе «Мико» на Улы Дала,Семейное кафе «Мико» на Улы Дала,Kaspi Bank,kaspi_en.pdf
2025-01-13,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-01-14,"- 300,00 KZT",-300.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-01-14,"- 2 000,00 KZT",-2000.0,KZT,Purchases,The Saem,The Saem,Kaspi Bank,kaspi_en.pdf
2025-01-14,"- 1 600,00 KZT",-1600.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-01-14,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-01-15,"- 404,00 KZT",-404.0,KZT,Purchases,"ТОО ""ОФИС ДОМ.kz"" /ОФИС ДОМ.кз/","ТОО ""ОФИС ДОМ.kz"" /ОФИС ДОМ.кз/",Kaspi Bank,kaspi_en.pdf
2025-01-15,"- 4 412,00 KZT",-4412.0,KZT,Purchases,"ТОО ""ОФИС ДОМ.kz"" /ОФИС ДОМ.кз/","ТОО ""ОФИС ДОМ.kz"" /ОФИС ДОМ.кз/",Kaspi Bank,kaspi_en.pdf
2025-01-15,"- 500,00 KZT",-500.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-01-15,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-01-15,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-01-15,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-01-16,"- 1 673,00 KZT",-1673.0,KZT,Purchases,OZON,OZON,Kaspi Bank,kaspi_en.pdf
2025-01-16,"- 7 608,00 KZT",-7608.0,KZT,Purchases,OZON,OZON,Kaspi Bank,kaspi_en.pdf
2025-01-16,"+ 404,00 KZT",404.0,KZT,Purchases,"ТОО ""ОФИС ДОМ.kz"" /ОФИС ДОМ.кз/","ТОО ""ОФИС ДОМ.kz"" /ОФИС ДОМ.кз/",Kaspi Bank,kaspi_en.pdf
2025-01-16,"+ 4 412,00 KZT",4412.0,KZT,Purchases,"ТОО ""ОФИС ДОМ.kz"" /ОФИС ДОМ.кз/","ТОО ""ОФИС ДОМ.kz"" /ОФИС ДОМ.кз/",Kaspi Bank,kaspi_en.pdf
2025-01-17,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-01-17,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-01-17,"- 2 300,00 KZT",-2300.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-01-17,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-01-18,"- 5 085,10 KZT",-5085.1,KZT,Purchases,ТОО BAKERIST,ТОО BAKERIST,Kaspi Bank,kaspi_en.pdf
2025-01-19,"- 12 300,00 KZT",-12300.0,KZT,Transfers,,Амина Н.,Kaspi Bank,kaspi_en.pdf
2025-01-19,"+ 12 000,00 KZT",12000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-01-20,"- 300,00 KZT",-300.0,KZT,Purchases,Парковка. ТРЦ Keruen,Парковка. ТРЦ Keruen,Kaspi Bank,kaspi_en.pdf
2025-01-21,"+ 42 300,00 KZT",42300.0,KZT,Replenishment,,Айнаш Д.,Kaspi Bank,kaspi_en.pdf
2025-01-21,"- 2 400,00 KZT",-2400.0,KZT,Purchases,Mokko cafe,Mokko cafe,Kaspi Bank,kaspi_en.pdf
2025-01-21,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-01-22,"- 1 420,00 KZT",-1420.0,KZT,Transfers,,Бақдəулет Т.,Kaspi Bank,kaspi_en.pdf
2025-01-22,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2025-01-22,"- 6 177,00 KZT",-6177.0,KZT,Purchases,AST24,AST24,Kaspi Bank,kaspi_en.pdf
2025-01-22,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-01-22,"- 40 000,00 KZT",-40000.0,KZT,Transfers,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-01-22,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-01-22,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-01-22,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-01-22,"- 1 190,00 KZT",-1190.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-01-22,"- 2 640,00 KZT",-2640.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-01-22,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-01-23,"- 600,00 KZT",-600.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-01-23,"- 2 150,00 KZT",-2150.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-01-23,"- 20 000,00 KZT",-20000.0,KZT,Transfers,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2025-01-24,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2025-01-24,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-01-24,"- 3 900,00 KZT",-3900.0,KZT,Transfers,,Рамазан А.,Kaspi Bank,kaspi_en.pdf
2025-01-24,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-01-24,"- 1 713,00 KZT",-1713.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2025-01-25,"- 3 270,00 KZT",-3270.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-01-25,"- 2 490,00 KZT",-2490.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-01-25,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-01-26,"- 600,00 KZT",-600.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-01-26,"- 5 200,00 KZT",-5200.0,KZT,Purchases,Burger King Mega Silk Way,Burger King Mega Silk Way,Kaspi Bank,kaspi_en.pdf
2025-01-26,"- 1 165,00 KZT",-1165.0,KZT,Purchases,ИП Берсиновв,ИП Берсиновв,Kaspi Bank,kaspi_en.pdf
2025-01-26,"+ 15 000,00 KZT",15000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-01-27,"- 1 800,00 KZT",-1800.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2025-01-27,"- 1 400,00 KZT",-1400.0,KZT,Transfers,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-01-27,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-01-27,"- 1 190,00 KZT",-1190.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-01-28,"- 130,00 KZT",-130.0,KZT,Purchases,YANDEX.DELIVERY,YANDEX.DELIVERY,Kaspi Bank,kaspi_en.pdf
2025-01-28,"- 1 470,00 KZT",-1470.0,KZT,Purchases,YANDEX.DELIVERY,YANDEX.DELIVERY,Kaspi Bank,kaspi_en.pdf
2025-01-28,"- 23 517,60 KZT",-23517.6,KZT,Purchases,Marine Health,Marine Health,Kaspi Bank,kaspi_en.pdf
2025-01-28,"+ 23 000,00 KZT",23000.0,KZT,Replenishment,,Корлан Т.,Kaspi Bank,kaspi_en.pdf
2025-01-28,"- 1 740,00 KZT",-1740.0,KZT,Transfers,,Рустам Ш.,Kaspi Bank,kaspi_en.pdf
2025-01-28,"- 4 000,00 KZT",-4000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-01-28,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-01-28,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-01-28,"- 499,00 KZT",-499.0,KZT,Purchases,APPLE.COM/BILL,APPLE.COM/BILL,Kaspi Bank,kaspi_en.pdf
2025-01-28,"- 3 650,00 KZT",-3650.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-01-28,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-01-29,"- 3 600,00 KZT",-3600.0,KZT,Transfers,,Айым Ш.,Kaspi Bank,kaspi_en.pdf
2025-01-29,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-01-29,"- 790,00 KZT",-790.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2025-01-29,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-01-29,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-01-30,"- 960,00 KZT",-960.0,KZT,Purchases,ИП,ИП,Kaspi Bank,kaspi_en.pdf
2025-01-30,"- 1 400,00 KZT",-1400.0,KZT,Transfers,,Айым Ш.,Kaspi Bank,kaspi_en.pdf
2025-01-30,"- 7 000,00 KZT",-7000.0,KZT,Transfers,,Макпал Т.,Kaspi Bank,kaspi_en.pdf
2025-01-31,"- 1 880,00 KZT",-1880.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-01-31,"- 2 240,00 KZT",-2240.0,KZT,Purchases,Aiwa,Aiwa,Kaspi Bank,kaspi_en.pdf
2025-01-31,"+ 32 770,00 KZT",32770.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-01-31,"- 1 960,00 KZT",-1960.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-02-01,"- 8 334,00 KZT",-8334.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-02-03,"- 3 978,00 KZT",-3978.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-02-03,"- 12 188,00 KZT",-12188.0,KZT,Purchases,Меломан/MARWIN,Меломан/MARWIN,Kaspi Bank,kaspi_en.pdf
2025-02-04,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Арна Д.,Kaspi Bank,kaspi_en.pdf
2025-02-04,"- 1 540,00 KZT",-1540.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-02-04,"- 1 900,00 KZT",-1900.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2025-02-04,"- 3 110,00 KZT",-3110.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-02-04,"- 2 110,00 KZT",-2110.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-02-05,"- 3 390,00 KZT",-3390.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2025-02-05,"- 2 450,00 KZT",-2450.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-02-06,"- 2 850,00 KZT",-2850.0,KZT,Transfers,,Айым Ш.,Kaspi Bank,kaspi_en.pdf
2025-02-06,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-02-06,"- 599,00 KZT",-599.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2025-02-06,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,In the Kaspi Terminal,Kaspi Bank,kaspi_en.pdf
2025-02-07,"- 1 820,00 KZT",-1820.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-02-07,"- 4 000,00 KZT",-4000.0,KZT,Purchases,Green Clinic,Green Clinic,Kaspi Bank,kaspi_en.pdf
2025-02-07,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-02-07,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-02-07,"- 2 725,00 KZT",-2725.0,KZT,Purchases,Summer love,Summer love,Kaspi Bank,kaspi_en.pdf
2025-02-07,"- 915,00 KZT",-915.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_en.pdf
2025-02-07,"- 2 290,00 KZT",-2290.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-02-08,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-02-09,"- 3 198,00 KZT",-3198.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-02-09,"- 2 300,00 KZT",-2300.0,KZT,Transfers,,Sobir F.,Kaspi Bank,kaspi_en.pdf
2025-02-10,"- 2 500,00 KZT",-2500.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-02-10,"- 2 675,00 KZT",-2675.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-02-10,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-02-10,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-02-10,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-02-10,"- 970,00 KZT",-970.0,KZT,Purchases,ИП Берсиновв,ИП Берсиновв,Kaspi Bank,kaspi_en.pdf
2025-02-11,"- 1 440,00 KZT",-1440.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-02-11,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-02-11,"- 677,00 KZT",-677.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2025-02-11,"- 2 230,00 KZT",-2230.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-02-12,"- 300,00 KZT",-300.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-02-12,"- 12 990,00 KZT",-12990.0,KZT,Purchases,Billion.co,Billion.co,Kaspi Bank,kaspi_en.pdf
2025-02-12,"- 1 200,00 KZT",-1200.0,KZT,Purchases,Meloman/Marwin,Meloman/Marwin,Kaspi Bank,kaspi_en.pdf
2025-02-12,"- 3 800,00 KZT",-3800.0,KZT,Purchases,HP COFFEE,HP COFFEE,Kaspi Bank,kaspi_en.pdf
2025-02-12,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Анел О.,Kaspi Bank,kaspi_en.pdf
2025-02-13,"- 3 211,20 KZT",-3211.2,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-02-13,"+ 4 098,00 KZT",4098.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-02-13,"- 4 098,00 KZT",-4098.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-02-13,"- 1 840,00 KZT",-1840.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-02-13,"- 1 170,00 KZT",-1170.0,KZT,Purchases,ИП Берсиновв,ИП Берсиновв,Kaspi Bank,kaspi_en.pdf
2025-02-13,"- 12 000,00 KZT",-12000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-02-13,"- 2 450,00 KZT",-2450.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-02-13,"+ 30 000,00 KZT",30000.0,KZT,Replenishment,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2025-02-14,"- 1 980,00 KZT",-1980.0,KZT,Purchases,Coffee Boom,Coffee Boom,Kaspi Bank,kaspi_en.pdf
2025-02-14,"- 980,00 KZT",-980.0,KZT,Purchases,Магазин,Магазин,Kaspi Bank,kaspi_en.pdf
2025-02-14,"+ 30 000,00 KZT",30000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2025-02-14,"- 8 000,00 KZT",-8000.0,KZT,Purchases,Nomad Oil,Nomad Oil,Kaspi Bank,kaspi_en.pdf
2025-02-15,"- 26 208,00 KZT",-26208.0,KZT,Purchases,ТОО Kaspi Travel,ТОО Kaspi Travel,Kaspi Bank,kaspi_en.pdf
2025-02-16,"- 900,00 KZT",-900.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-02-16,"- 812,00 KZT",-812.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2025-02-16,"- 300,00 KZT",-300.0,KZT,Purchases,Парковка. ТРЦ Keruen,Парковка. ТРЦ Keruen,Kaspi Bank,kaspi_en.pdf
2025-02-16,"- 13 046,00 KZT",-13046.0,KZT,Purchases,Mola,Mola,Kaspi Bank,kaspi_en.pdf
2025-02-16,"+ 7 000,00 KZT",7000.0,KZT,Replenishment,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-02-16,"- 100,00 KZT",-100.0,KZT,Purchases,Оплата парковки Астаны,Оплата парковки Астаны,Kaspi Bank,kaspi_en.pdf
2025-02-16,"- 60,00 KZT",-60.0,KZT,Purchases,Аптека 49 Цветная,Аптека 49 Цветная,Kaspi Bank,kaspi_en.pdf
2025-02-16,"- 7 000,00 KZT",-7000.0,KZT,Transfers,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-02-16,"+ 60 000,00 KZT",60000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2025-02-16,"- 100,00 KZT",-100.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2025-02-16,"- 1 800,00 KZT",-1800.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2025-02-17,"- 3 500,00 KZT",-3500.0,KZT,Purchases,Бенто торты Астана,Бенто торты Астана,Kaspi Bank,kaspi_en.pdf
2025-02-17,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,Корлан Т.,Kaspi Bank,kaspi_en.pdf
2025-02-17,"- 600,00 KZT",-600.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-02-17,"- 24 642,00 KZT",-24642.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_en.pdf
2025-02-17,"- 6 558,00 KZT",-6558.0,KZT,Purchases,Meloman/Marwin,Meloman/Marwin,Kaspi Bank,kaspi_en.pdf
2025-02-17,"- 7 000,00 KZT",-7000.0,KZT,Purchases,Astana Tower Clean,Astana Tower Clean,Kaspi Bank,kaspi_en.pdf
2025-02-17,"- 4 700,00 KZT",-4700.0,KZT,Purchases,Mokko cafe,Mokko cafe,Kaspi Bank,kaspi_en.pdf
2025-02-18,"- 690,00 KZT",-690.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_en.pdf
2025-02-18,"- 690,00 KZT",-690.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_en.pdf
2025-02-19,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_en.pdf
2025-02-19,"- 13 156,00 KZT",-13156.0,KZT,Transfers,,Нилуфар Ə.,Kaspi Bank,kaspi_en.pdf
2025-02-19,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,Айым Ш.,Kaspi Bank,kaspi_en.pdf
2025-02-19,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,Айым Ш.,Kaspi Bank,kaspi_en.pdf
2025-02-19,"- 1 580,00 KZT",-1580.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-02-19,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-02-20,"- 300,00 KZT",-300.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-02-20,"- 60,00 KZT",-60.0,KZT,Purchases,ТС Mega Supermarket Astana,ТС Mega Supermarket Astana,Kaspi Bank,kaspi_en.pdf
2025-02-21,"- 3 568,00 KZT",-3568.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-02-21,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-02-21,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-02-21,"- 1 790,00 KZT",-1790.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-02-22,"- 740,00 KZT",-740.0,KZT,Purchases,ИП АБЕЛЬДИНОВ КАНАТ АБЫЛАЕВИЧ,ИП АБЕЛЬДИНОВ КАНАТ АБЫЛАЕВИЧ,Kaspi Bank,kaspi_en.pdf
2025-02-22,"- 2 690,00 KZT",-2690.0,KZT,Purchases,"ИП ""SKYNET-ASTANA""","ИП ""SKYNET-ASTANA""",Kaspi Bank,kaspi_en.pdf
2025-02-22,"- 1 600,00 KZT",-1600.0,KZT,Purchases,ИП САВЧИЦ ТАТЬЯНА АЛЕКСАНДРОВНА,ИП САВЧИЦ ТАТЬЯНА АЛЕКСАНДРОВНА,Kaspi Bank,kaspi_en.pdf
2025-02-22,"+ 2 600,00 KZT",2600.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-02-22,"- 1 820,00 KZT",-1820.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-02-23,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-02-24,"- 1 940,00 KZT",-1940.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-02-24,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-02-25,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Нұрмерей А.,Kaspi Bank,kaspi_en.pdf
2025-02-25,"- 1 410,00 KZT",-1410.0,KZT,Purchases,ИП Берсиновв,ИП Берсиновв,Kaspi Bank,kaspi_en.pdf
2025-02-26,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
